tip	date	distance	residual
OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_serotype_4	2022.0	0.1944755459016564	0.014909481498917798
OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_serotype_4	2022.0	0.1944755459016564	0.014909481498917798
OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_serotype_4	2022.0	0.1944755459016564	0.014909481498917798
OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_serotype_4	2022.0	0.20149298400165638	0.021926919598917793
OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_serotype_4	2022.0	0.20149298400165638	0.021926919598917793
OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_serotype_4	2021.0	0.19442681210165638	0.0160041233524513
OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_serotype_4	2021.0	0.19442681210165638	0.0160041233524513
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	0.19734680860165638	0.017780744198917786
OR222910_human_CHN_2021_NA_SY2106_stool_serotype_5	2021.0	0.1724592634016564	-0.005963425347548679
ON571595_human_CHN_2019_NA_2019-Fuzhou-289_feces_serotype_5	2019.0	0.17715509300165638	0.0010191555595187585
MT906859_human_BRA_2014_Hu-BRA-TO-32-2014_BRA-TO-32_stool-sample_serotype_5	2014.0	0.1784016940016564	0.007982634827186752
MT906857_human_BRA_2014_Hu-BRA-TO-40-2014_BRA-TO-40_stool_serotype_5	2014.0	0.1784016940016564	0.007982634827186752
MT906858_human_BRA_2014_Hu-BRA-TO-57-2014_BRA-TO-57_stool_serotype_5	2014.0	0.1784016940016564	0.007982634827186752
MN433706_human_USA_2014_Hu-US-2014-CA-RGDS-1073_NA_stool_serotype_5	2014.0	0.1798253439016564	0.009406284727186742
JQ403108_human_CHN_2010_NA_DL030_stool_serotype_5	2010.0	0.18559482650165637	0.0197492699413212
MF684776_human_CHN_2013_NA_2013-Fuzhou-85_stool_serotype_5	2013.0	0.1700889641016564	8.132805807202492E-4
DQ028633_NA_BRA_1994_NA_Goiania-GO-12-94-Brazil_stool_serotype_5	1994.0	0.1779063440016564	0.03035479789785911
DQ070852_NA_BRA_1995_NA_Goiania-GO-12-95-Brazil_NA_serotype_4	1995.0	0.13079749000165639	-0.017897431755674403
MW485042_human_KEN_2019_KLF-HAstV2-005-2019_NA_NA_serotype_2	2019.0	0.1693915184983436	-0.006744418943794017
KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype_2	2006.0	0.1504762347983436	-0.0107958191478571
KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011_feces_serotype_2	2011.0	0.1651657627983436	-0.0018231694155250722
