tip	date	distance	residual
ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_serotype_4	2021.0	0.12623188494733417	-0.019784959591798157
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	0.12623188494733417	-0.017342095117957812
OR222910_human_CHN_2021_NA_SY2106_stool_serotype_5	2021.0	0.16648716874733416	0.02047032420820183
MT906859_human_BRA_2014_Hu-BRA-TO-32-2014_BRA-TO-32_stool-sample_serotype_5	2014.0	0.16899451454733416	0.0058776186913194195
MT906857_human_BRA_2014_Hu-BRA-TO-40-2014_BRA-TO-40_stool_serotype_5	2014.0	0.16899451454733416	0.0058776186913194195
MT906858_human_BRA_2014_Hu-BRA-TO-57-2014_BRA-TO-57_stool_serotype_5	2014.0	0.16899451454733416	0.0058776186913194195
ON571595_human_CHN_2019_NA_2019-Fuzhou-289_feces_serotype_5	2019.0	0.18444145344733417	0.033538879960521156
MF684776_human_CHN_2013_NA_2013-Fuzhou-85_stool_serotype_5	2013.0	0.16895980364733418	0.0034000433174799782
MN433706_human_USA_2014_Hu-US-2014-CA-RGDS-1073_NA_stool_serotype_5	2014.0	0.16670007784733418	0.003583181991319434
JQ403108_human_CHN_2010_NA_DL030_stool_serotype_5	2010.0	0.16429943954733417	-0.008588914204041065
FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_stool_serotype_1	2006.0	0.1788742585473342	-0.003785553099402428
JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_serotype_1	2006.0	0.17890665714733417	-0.0037531544994024446
KF211475_human_CHN_2010_NA_JZ_NA_serotype_1	2010.0	0.18695535174733416	0.014066997995958924
AY720892_NA_NA_2004_Dresden_NA_NA_serotype_1	2004.0	0.16895149324733416	-0.018594047347083142
AY720891_NA_NA_2004_Dresden_NA_NA_serotype_4	2004.0	0.18613783584733418	-0.0014077047470831272
LC732124_human_JPN_2016_Human-JPN-2016-JP14989_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	0.16739591204733417	0.009164745139000119
LC732123_human_JPN_2016_Human-JPN-2016-JP14665_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	0.18278521674733417	0.024554049839000114
LC732122_human_JPN_2016_Human-JPN-2016-JP14641_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	0.18278521674733417	0.024554049839000114
LC694985_human_JPN_2019_NA_HAstV3-190610-Tokyo-2019_NA_serotype_3	2019.0	0.1801036385473342	0.02920106506052117
MN444721_human_USA_2017_Hu-US-2017-CA-RGDS-1074_NA_stool_serotype_3	2017.0	0.17502472014733417	0.01923641771284046
MG571777_human_VEN_2015_NA_NA_stool_serotype_3	2015.0	0.17774930824733418	0.017075276865159777
DQ028633_NA_BRA_1994_NA_Goiania-GO-12-94-Brazil_stool_serotype_5	1994.0	0.18468785474733418	-0.027286330585485685
DQ070852_NA_BRA_1995_NA_Goiania-GO-12-95-Brazil_NA_serotype_4	1995.0	0.13868338014733417	-0.07084794071164535
ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_serotype_1	2019.0	0.17804306154733418	0.027140488060521162
LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-2018_NA_serotype_1	2018.0	0.20193699974733414	0.04859156178668078
LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-2018_NA_serotype_1	2018.0	0.20193699974733414	0.04859156178668078
MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_serotype_1	2019.0	0.20443171704733418	0.05352914356052116
MN433705_human_USA_2014_Hu-US-2014-CA-RGDS-1072_NA_stool_serotype_2	2014.0	0.17848641734733417	0.015369521491319427
MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-26_stool-sample_serotype_4	2014.0	0.18843491974733417	0.02531802389131943
MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-71_stool-sample_serotype_4	2015.0	0.18843491974733417	0.027760888365159775
MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-207_stool_serotype_4	2014.0	0.18594920174733415	0.022832305891319404
KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_4	2005.0	0.17334860614733416	-0.011754069973242798
KC342249_human_CHN_2012_NA_km1_stool-sample_serotype_1	2012.0	0.3101126614473342	0.14211003664363964
NC030922_NA_IND_2004_NA_V1347_NA_serotype_1	2004.0	0.5011066246473341	0.3135610840529168
FJ755405_human_CHN_2007_Beijing-293-2007-CHN_NA_stool_serotype_1	2007.0	0.15087707944733417	-0.029339867725562102
FJ755402_human_CHN_2005_Beijing-128-2005-CHN_NA_stool_serotype_1	2005.0	0.15441765324733417	-0.03068502287324279
FJ755404_human_CHN_2007_Beijing-291-2007-CHN_NA_stool_serotype_1	2007.0	0.15970954424733416	-0.020507402925562107
KP862744_human_KOR_2014_NA_kor85_human-stool_serotype_8	2014.0	0.14495490404733416	-0.018161991808680583
KF039910_NA_RUS_2005_NA_Rus-Nsc05-430_NA_serotype_2	2005.0	0.15338557004733416	-0.031717106073242796
ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_serotype_1	2019.0	0.12291512004733417	-0.02798745343947885
ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_serotype_1	2019.0	0.13303474394733417	-0.017867829539478852
LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-2022_NA_serotype_1	2022.0	0.13821237944733417	-0.005361600617957818
LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-2020_NA_serotype_1	2020.0	0.13045196364733416	-0.01800774536563851
LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-2021_NA_serotype_1	2021.0	0.13292448864733417	-0.013092355891798163
LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-2021_NA_serotype_1	2021.0	0.13292237854733416	-0.013094465991798171
LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-2021_NA_serotype_1	2021.0	0.13045433274733417	-0.015562511791798156
LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-2021_NA_serotype_1	2021.0	0.13796912964733418	-0.008047714891798147
LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-2021_NA_serotype_1	2021.0	0.13550075974733417	-0.010516084791798164
LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-2018_NA_serotype_1	2018.0	0.14316797864733416	-0.010177459313319204
MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015_TO-161_feces_serotype_1	2015.0	0.14304340694733417	-0.01763062443484023
MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015_TO-160_feces_serotype_1	2015.0	0.14304340694733417	-0.01763062443484023
MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015_TO-171_feces_serotype_1	2015.0	0.14304340694733417	-0.01763062443484023
MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011_TO-162_feces_serotype_1	2011.0	0.14304340694733417	-0.027402082330200722
MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_TO-98_feces_serotype_1	2015.0	0.14304340694733417	-0.01763062443484023
MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015_TO-208_feces_serotype_1	2015.0	0.14304340694733417	-0.01763062443484023
HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2010-HUN_NA_fecal-sample_serotype_1	2010.0	0.14820410474733414	-0.024684249004041092
MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA_stool_serotype_1	2013.0	0.14299175374733417	-0.022568006582520034
MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA_stool_serotype_1	2013.0	0.14052493314733416	-0.025034827182520036
LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-2020_NA_serotype_1	2020.0	0.12798198254733417	-0.0204777264656385
LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-2020_NA_serotype_1	2020.0	0.12798198254733417	-0.0204777264656385
OP432296_human_CHN_2021_NA_HAstV-4-RC-21047_NA_serotype_4	2021.0	0.13561304074733416	-0.010403803791798172
MW485042_human_KEN_2019_KLF-HAstV2-005-2019_NA_NA_serotype_2	2019.0	0.18698789385266582	0.0360853203658528
KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011_feces_serotype_2	2011.0	0.19873906185266582	0.028293572575130932
JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serotype_3	2004.0	0.22622437625266584	0.038678835658248534
GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serotype_3	2008.0	0.2287626021526658	0.05098851945360988
GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serotype_3	2003.0	0.23132835745266583	0.041339952384408185
KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype_2	2006.0	0.1769527098526658	-0.005707101794070801
GQ901902_human_RUS_2009_NA_Rus-Nsc09-B4_NA_serotype_6	2009.0	0.08793263355266584	-0.08739858467254974
GQ495608_human_CHN_2007_NA_192-BJ07-CHN_stool_serotype_6	2007.0	0.07793640825266583	-0.10228053892023044
DQ344027_NA_CHN_2005_NA_Guangzhou_NA_serotype_4	2005.0	0.10865229234733417	-0.07645038377324279
KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype_4	2010.0	0.12150672624733416	-0.05138162750404107
OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_serotype_4	2022.0	0.12371419684733417	-0.01985978321795781
OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_serotype_4	2022.0	0.12875012934733415	-0.014823850717957832
OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_serotype_4	2022.0	0.12875012934733415	-0.014823850717957832
OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_serotype_4	2021.0	0.12875012934733415	-0.017266715191798176
OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_serotype_4	2021.0	0.12875012934733415	-0.017266715191798176
OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_serotype_4	2022.0	0.13126189994733417	-0.012312080117957813
OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_serotype_4	2022.0	0.13126170744733417	-0.012312272617957809
OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_serotype_4	2022.0	0.13126170744733417	-0.012312272617957809
