tip	date	distance	residual
ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_serotype_4	2021.0	0.26705363737181037	0.002187096935851729
OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_serotype_4	2022.0	0.26857993737181035	0.0034861664124772873
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	0.26868904257181037	0.003595271612477302
OR222910_human_CHN_2021_NA_SY2106_stool_serotype_5	2021.0	0.27891593327181036	0.014049392835851715
ON571595_human_CHN_2019_NA_2019-Fuzhou-289_feces_serotype_5	2019.0	0.2859339173718104	0.0215218379826006
MF684776_human_CHN_2013_NA_2013-Fuzhou-85_stool_serotype_5	2013.0	0.2758676684718103	0.012818972222847114
MN433706_human_USA_2014_Hu-US-2014-CA-RGDS-1073_NA_stool_serotype_5	2014.0	0.27740865727181035	0.014132730499472723
MT906859_human_BRA_2014_Hu-BRA-TO-32-2014_BRA-TO-32_stool-sample_serotype_5	2014.0	0.2789491394718103	0.015673212699472694
MT906857_human_BRA_2014_Hu-BRA-TO-40-2014_BRA-TO-40_stool_serotype_5	2014.0	0.2789491394718103	0.015673212699472694
MT906858_human_BRA_2014_Hu-BRA-TO-57-2014_BRA-TO-57_stool_serotype_5	2014.0	0.2789491394718103	0.015673212699472694
LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-2018_NA_serotype_1	2018.0	0.2862354283718104	0.022050579505975
LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-2018_NA_serotype_1	2018.0	0.2862354283718104	0.022050579505975
MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_serotype_1	2019.0	0.28716885467181036	0.02275677528260056
ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_serotype_1	2019.0	0.2901101593718104	0.025698079982600597
KC342249_human_CHN_2012_NA_km1_stool-sample_serotype_1	2012.0	0.2859724620718104	0.023150996346221586
MN433705_human_USA_2014_Hu-US-2014-CA-RGDS-1072_NA_stool_serotype_2	2014.0	0.2877569171718104	0.02448099039947277
KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_4	2005.0	0.27220405537181036	0.010973203309842527
MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-26_stool-sample_serotype_4	2014.0	0.28591180577181036	0.022635878999472725
MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-71_stool-sample_serotype_4	2015.0	0.28591180577181036	0.022408648476098303
MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-207_stool_serotype_4	2014.0	0.2851528899718103	0.021876963199472688
KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype_4	2010.0	0.2737079301718104	0.011340925492970444
DQ344027_NA_CHN_2005_NA_Guangzhou_NA_serotype_4	2005.0	0.27626849477181037	0.015037642709842536
FJ755405_human_CHN_2007_Beijing-293-2007-CHN_NA_stool_serotype_1	2007.0	0.25229476737181034	-0.009390545736906342
FJ755402_human_CHN_2005_Beijing-128-2005-CHN_NA_stool_serotype_1	2005.0	0.26088051957181035	-3.503324901574789E-4
DQ028633_NA_BRA_1994_NA_Goiania-GO-12-94-Brazil_stool_serotype_5	1994.0	0.27117133097181034	0.012440014666961208
JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serotype_3	2004.0	0.2614971338718104	4.935123332169833E-4
GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serotype_3	2003.0	0.2615311271718104	7.547361565913846E-4
GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serotype_3	2008.0	0.26582231667181033	0.003909773039719233
FJ755404_human_CHN_2007_Beijing-291-2007-CHN_NA_stool_serotype_1	2007.0	0.2796336397718104	0.017948326663093706
KF211475_human_CHN_2010_NA_JZ_NA_serotype_1	2010.0	0.27552610857181037	0.013159103892970425
AY720892_NA_NA_2004_Dresden_NA_NA_serotype_1	2004.0	0.2705038936718104	0.00950027213321697
FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_stool_serotype_1	2006.0	0.2750535656718104	0.01359548308646813
JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_serotype_1	2006.0	0.2706752464718104	0.00921716388646815
AY720891_NA_NA_2004_Dresden_NA_NA_serotype_4	2004.0	0.2556939068718104	-0.005309714666783039
ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_serotype_1	2019.0	0.24793024867181038	-0.01648183071739942
LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-2021_NA_serotype_1	2021.0	0.25257291737181037	-0.012293623064148274
