tip	date	distance	residual
LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-2018_NA_serotype_1	2018.0	0.08797622824128348	0.006018334971154005
LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-2018_NA_serotype_1	2018.0	0.08880933624128348	0.006851442971154004
MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_serotype_1	2019.0	0.09098694214128347	0.007941993418343146
OQ630461_human_GIN_2021_NA_SEN-21-286-S1_Stool-Sample-of-non-polio-AFP_serotype_1	2021.0	0.09224597564128348	0.007026916012721457
ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_serotype_1	2019.0	0.08348110415871651	4.3615543577618654E-4
LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-2021_NA_serotype_1	2021.0	0.08264877425871653	-0.002570285369845493
LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-2021_NA_serotype_1	2021.0	0.08431060045871652	-9.084591698454991E-4
LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-2020_NA_serotype_1	2020.0	0.08600331635871653	0.0018713121829653512
LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-2022_NA_serotype_1	2022.0	0.09116072825871652	0.004854613177343647
ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_serotype_1	2019.0	0.08516070715871651	0.0021157584357761883
LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-2020_NA_serotype_1	2020.0	0.08685388305871652	0.0027218788829653506
LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-2020_NA_serotype_1	2020.0	0.08515238945871652	0.0010203852829653443
LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-2021_NA_serotype_1	2021.0	0.08600032275871652	7.812631301545025E-4
LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-2021_NA_serotype_1	2021.0	0.08456505215871651	-6.540074698455078E-4
LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-2021_NA_serotype_1	2021.0	0.08791087525871652	0.002691815630154498
LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-2018_NA_serotype_1	2018.0	0.08650512125871652	0.0045472279885870465
MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA_stool_serotype_1	2013.0	0.07876699635871652	0.0022443803526403933
MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA_stool_serotype_1	2013.0	0.07788462145871652	0.0013620054526403969
HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2010-HUN_NA_fecal-sample_serotype_1	2010.0	0.07868753665871653	0.005426087011072944
MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015_TO-161_feces_serotype_1	2015.0	0.06833917755871652	-0.01035754935298086
MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015_TO-160_feces_serotype_1	2015.0	0.06833917755871652	-0.01035754935298086
MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_TO-98_feces_serotype_1	2015.0	0.06833917755871652	-0.01035754935298086
MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011_TO-162_feces_serotype_1	2011.0	0.06833917755871652	-0.006009327541737913
MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015_TO-171_feces_serotype_1	2015.0	0.06833917755871652	-0.01035754935298086
MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015_TO-208_feces_serotype_1	2015.0	0.06750782445871653	-0.011188902452980848
FJ755404_human_CHN_2007_Beijing-291-2007-CHN_NA_stool_serotype_1	2007.0	0.07630241955871653	0.006302136269505043
KF211475_human_CHN_2010_NA_JZ_NA_serotype_1	2010.0	0.07182051425871652	-0.0014409353889270615
FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_stool_serotype_1	2006.0	0.07804590105871653	0.009132673222315896
JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_serotype_1	2006.0	0.07975257785871653	0.010839350022315897
AY720892_NA_NA_2004_Dresden_NA_NA_serotype_1	2004.0	0.07459418925871653	0.00785507232793714
FJ755405_human_CHN_2007_Beijing-293-2007-CHN_NA_stool_serotype_1	2007.0	0.059603443441283474	-0.01039683984792801
FJ755402_human_CHN_2005_Beijing-128-2005-CHN_NA_stool_serotype_1	2005.0	0.054424761341283476	-0.013401411042306313
ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_serotype_1	2019.0	0.07351256804128348	-0.009532380681656849
KC342249_human_CHN_2012_NA_km1_stool-sample_serotype_1	2012.0	0.07625357514128348	8.180145880181955E-4
NC030922_NA_IND_2004_NA_V1347_NA_serotype_1	2004.0	0.07141304654128348	0.004673929610504099
