tip	date	distance	residual
OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_serotype_4	2022.0	2.2840231372	0.3414157811386769
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	2.2825809625	0.3399736064386767
OR222910_human_CHN_2021_NA_SY2106_stool_serotype_5	2021.0	1.0659845445	-0.8663555332357022
ON571595_human_CHN_2019_NA_2019-Fuzhou-289_feces_serotype_5	2019.0	1.0731666682	-0.8386388528844566
MF684776_human_CHN_2013_NA_2013-Fuzhou-85_stool_serotype_5	2013.0	1.0602215704000002	-0.7899802807307232
MT906859_human_BRA_2014_Hu-BRA-TO-32-2014_BRA-TO-32_stool-sample_serotype_5	2014.0	1.0674288155	-0.7930403139563444
MT906857_human_BRA_2014_Hu-BRA-TO-40-2014_BRA-TO-40_stool_serotype_5	2014.0	1.0674288155	-0.7930403139563444
MT906858_human_BRA_2014_Hu-BRA-TO-57-2014_BRA-TO-57_stool_serotype_5	2014.0	1.0660066494	-0.7944624800563445
MN433706_human_USA_2014_Hu-US-2014-CA-RGDS-1073_NA_stool_serotype_5	2014.0	1.0626810305	-0.7977880989563444
JQ403108_human_CHN_2010_NA_DL030_stool_serotype_5	2010.0	1.061454297	-0.7579457191538568
DQ028633_NA_BRA_1994_NA_Goiania-GO-12-94-Brazil_stool_serotype_5	1994.0	1.0773408563	-0.5777827066438992
GQ901902_human_RUS_2009_NA_Rus-Nsc09-B4_NA_serotype_6	2009.0	0.0390813328	-1.7700514050282323
GQ495608_human_CHN_2007_NA_192-BJ07-CHN_stool_serotype_6	2007.0	0.0	-1.7885981811769902
KP862744_human_KOR_2014_NA_kor85_human-stool_serotype_8	2014.0	1.2953146835	-0.5651544459563445
LC732124_human_JPN_2016_Human-JPN-2016-JP14989_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	1.8017405531000001	-0.07926313300758991
MG571777_human_VEN_2015_NA_NA_stool_serotype_3	2015.0	1.8002654037	-0.07047100408196894
JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serotype_3	2004.0	1.9182374340000001	0.16044108779987654
GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serotype_3	2008.0	1.9336179289	0.13475246939738872
GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serotype_3	2003.0	1.9191823702000002	0.17165330232550113
LC694985_human_JPN_2019_NA_HAstV3-190610-Tokyo-2019_NA_serotype_3	2019.0	1.7907258109000002	-0.12107971018445651
LC732123_human_JPN_2016_Human-JPN-2016-JP14665_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	1.7867417917000001	-0.09426189440758992
LC732122_human_JPN_2016_Human-JPN-2016-JP14641_Child-with-acute-gastroenteritis_feces_serotype_3	2016.0	1.8025402778000001	-0.07846340830758991
MN444721_human_USA_2017_Hu-US-2017-CA-RGDS-1074_NA_stool_serotype_3	2017.0	1.7757805537	-0.11549041073321109
ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_serotype_1	2019.0	1.8415647482000002	-0.07024077288445651
ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_serotype_1	2019.0	1.8457967745000001	-0.06600874658445655
LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-2020_NA_serotype_1	2020.0	1.8472086357000002	-0.07486416371007754
LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-2020_NA_serotype_1	2020.0	1.8457889801	-0.07628381931007766
LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-2022_NA_serotype_1	2022.0	1.8529570631	-0.08965029296132321
LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-2021_NA_serotype_1	2021.0	1.8429693168	-0.08937076093570218
LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-2021_NA_serotype_1	2021.0	1.8443697785000002	-0.0879702992357021
LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-2020_NA_serotype_1	2020.0	1.844378608	-0.07769419141007772
LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-2021_NA_serotype_1	2021.0	1.8457807367	-0.08655934103570218
LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-2021_NA_serotype_1	2021.0	1.8430612412	-0.08927883653570223
LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-2021_NA_serotype_1	2021.0	1.8444646399	-0.08787543783570229
LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-2018_NA_serotype_1	2018.0	1.8459600021	-0.055578240658835654
MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA_stool_serotype_1	2013.0	1.8373398122	-0.012862038930723463
MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA_stool_serotype_1	2013.0	1.8359400483000001	-0.014261802830723314
HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2010-HUN_NA_fecal-sample_serotype_1	2010.0	1.8389134839	0.019513467746143265
MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015_TO-161_feces_serotype_1	2015.0	1.8274607590000003	-0.04327564878196877
MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011_TO-162_feces_serotype_1	2011.0	1.8274607590000003	-0.0022065354794775782
MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015_TO-171_feces_serotype_1	2015.0	1.8274607590000003	-0.04327564878196877
MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015_TO-160_feces_serotype_1	2015.0	1.8274607590000003	-0.04327564878196877
MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_TO-98_feces_serotype_1	2015.0	1.8274607590000003	-0.04327564878196877
MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015_TO-208_feces_serotype_1	2015.0	1.8274607590000003	-0.04327564878196877
ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_serotype_1	2019.0	1.9348653782	0.02305985711554337
LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-2018_NA_serotype_1	2018.0	1.9471210245	0.04558278174116426
LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-2018_NA_serotype_1	2018.0	1.9485235989	0.04698535614116439
MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_serotype_1	2019.0	1.9512061067	0.03940058561554327
FJ755405_human_CHN_2007_Beijing-293-2007-CHN_NA_stool_serotype_1	2007.0	1.9116533201	0.1230551389230099
FJ755402_human_CHN_2005_Beijing-128-2005-CHN_NA_stool_serotype_1	2005.0	1.9093861615	0.14132253697425545
FJ755404_human_CHN_2007_Beijing-291-2007-CHN_NA_stool_serotype_1	2007.0	1.8667289688000002	0.07813078762300996
KF211475_human_CHN_2010_NA_JZ_NA_serotype_1	2010.0	1.8610036689	0.041603652746143194
FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_stool_serotype_1	2006.0	1.8725814089000001	0.0942505060486345
JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_serotype_1	2006.0	1.869642308	0.09131140514863434
AY720892_NA_NA_2004_Dresden_NA_NA_serotype_1	2004.0	1.8706823683	0.11288602209987642
