tip	date	distance	residual
OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_serotype_4	2022.0	0.07156126179248204	-0.004222316403018039
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	0.07156126179248204	-0.004222316403018039
ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_serotype_4	2021.0	0.07156126179248204	-0.005156853682448087
OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_serotype_4	2022.0	0.07159776419248205	-0.004185814003018026
OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_serotype_4	2022.0	0.07159776419248205	-0.004185814003018026
OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_serotype_4	2022.0	0.07157059909248205	-0.00421297910301803
OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_serotype_4	2022.0	0.07157059909248205	-0.00421297910301803
OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_serotype_4	2022.0	0.07503219929248205	-7.513789030180323E-4
OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_serotype_4	2021.0	0.07192878809248204	-0.004789327382448083
OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_serotype_4	2021.0	0.07192878809248204	-0.004789327382448083
OP432296_human_CHN_2021_NA_HAstV-4-RC-21047_NA_serotype_4	2021.0	0.07776680330751796	0.0010486878325878385
DQ070852_NA_BRA_1995_NA_Goiania-GO-12-95-Brazil_NA_serotype_4	1995.0	0.09996739690751796	-0.0010486878325891846
AY720891_NA_NA_2004_Dresden_NA_NA_serotype_4	2004.0	0.08147500839248205	-0.011130240832756225
KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype_4	2010.0	0.05096298939248204	-0.036035036156176835
DQ344027_NA_CHN_2005_NA_Guangzhou_NA_serotype_4	2005.0	0.061176711192482046	-0.03049400075332618
MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-26_stool-sample_serotype_4	2014.0	0.11219176869248206	0.028931892261542705
MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-207_stool_serotype_4	2014.0	0.11219176869248206	0.028931892261542705
MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-71_stool-sample_serotype_4	2015.0	0.11219176869248206	0.029866429540972753
KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_4	2005.0	0.12232888199248204	0.030658170046673816
