tip	date	distance	residual
OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_serotype_4	2022.0	0.08570468795161185	8.043366277695196E-4
OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_serotype_4	2022.0	0.08570468795161185	8.043366277695196E-4
OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_serotype_4	2022.0	0.08208807345161184	-0.002812277872230484
OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_serotype_4	2022.0	0.08331542415161185	-0.0015849271722304797
OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_serotype_4	2022.0	0.08211985375161185	-0.002780497572230478
OP432296_human_CHN_2021_NA_HAstV-4-RC-21047_NA_serotype_4	2021.0	0.08476033924838816	2.6563938707829804E-4
DQ070852_NA_BRA_1995_NA_Goiania-GO-12-95-Brazil_NA_serotype_4	1995.0	0.07368212244838815	-2.6563938707799273E-4
MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-26_stool-sample_serotype_4	2014.0	0.08624864995161184	0.004593510328029113
MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-207_stool_serotype_4	2014.0	0.08624864995161184	0.004593510328029113
MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-71_stool-sample_serotype_4	2015.0	0.08624864995161184	0.004187858865496649
KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_4	2005.0	0.08559729065161184	0.0075930141908211735
KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype_4	2010.0	0.07207474055161184	-0.007957793221841036
DQ344027_NA_CHN_2005_NA_Guangzhou_NA_serotype_4	2005.0	0.07518180485161184	-0.0028224716091788254
AY720891_NA_NA_2004_Dresden_NA_NA_serotype_4	2004.0	0.07325317205161185	-0.004345452946646358
OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_serotype_4	2021.0	0.08339795635161185	-0.0010967435096980171
OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_serotype_4	2021.0	0.08339795635161185	-0.0010967435096980171
OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_feces_serotype_4	2022.0	0.08701975085161184	0.0021193995277695166
ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_serotype_4	2021.0	0.08339608145161184	-0.0010986184096980212
OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_serotype_4	2022.0	0.08579991065161184	8.995593277695141E-4
